TP_AGRI_cereale_L2;CEREALES : Champs Cultivés;CEREALES : Champs Cultivés;;;;;;;;;;;x;;
TP_AGRI_cereale_L2_desc;Ce terrain comporte maintenant plusieurs champs cultivés où se succèdent les assolements triennaux céréaliers au fil des saisons.;Ce terrain comporte maintenant plusieurs champs cultivés où se succèdent les assolements triennaux céréaliers au fil des saisons.;;;;;;;;;;;;x;
TP_AGRI_cereale_L3;CEREALES : Exploitation Agricole;CEREALES : Exploitation Agricole;;;;;;;;;;;;x;
TP_AGRI_cereale_L3_desc;Ce qui était naguère un tas de broussailles est maintenant une exploitation agricole où la culture de la céréale est menée de main de maître.;Ce qui était naguère un tas de broussailles est maintenant une exploitation agricole où la culture de la céréale est menée de main de maître.;;;;;;;;;;;;x;
#FERME MARAICHERE (plaine);;;;;;;;;;;;;;;x
TP_AGRI_maraichage_L1;MARAICHÂGE : Potagers;MARAICHÂGE : Potagers;;;;;;;;;;;;x;
TP_AGRI_maraichage_L2;MARAICHÂGE : Ferme Maraîchère;MARAICHÂGE : Ferme Maraîchère;;;;;;;;;;;;x;
TP_AGRI_maraichage_L3;MARAICHÂGE : Exploitation Maraîchère;MARAICHÂGE : Exploitation Maraîchère;;;;;;;;;;;;x;
#VIGNOBLE (côteau);;;;;;;;;;;;;;;x
TP_AGRI_vigne_L1;VIGNE : Parcelles;VIGNE : Parcelles;;;;;;;;;;;;x;
TP_AGRI_vigne_L2;VIGNE : Petit Vignoble;VIGNE : Petit Vignoble;;;;;;;;;;;;x;
TP_AGRI_vigne_L3;VIGNE : Grand Vignoble;VIGNE : Grand Vignoble;;;;;;;;;;;;x;
#ELEVAGE ovin;;;;;;;;;;;;;;;x
TP_ELEV_ovin_L1;BETAIL : Pâturages;BETAIL : Pâturages;;;;;;;;;;;;x;
TP_ELEV_ovin_L1_desc;Un endroit propice à la consommation de l'herbe, un met de choix pour les ovins sous la houlette des bergers et bergères venant des alentours.;Un endroit propice à la consommation de l'herbe, un met de choix pour les ovins sous la houlette des bergers et bergères venant des alentours.;;;;;;;;;;;;x;
TP_ELEV_ovin_L2;BETAIL : Enclos à Brebis;BETAIL : Enclos à Brebis;;;;;;;;;;;;x;
TP_ELEV_ovin_L2_desc;Un ensemble d'enclos a été construit de manière à concentrer davantage la production et en faciliter la surveillance.;Un ensemble d'enclos a été construit de manière à concentrer davantage la production et en faciliter la surveillance.;;;;;;;;;;;;x;
TP_ELEV_ovin_L3;BETAIL : Bergerie;BETAIL : Bergerie;;;;;;;;;;;;x;
TP_ELEV_ovin_L3_desc;La bergerie accueillent les ovins pour la nuit et permet la fabrication de fromages.;La bergerie accueillent les ovins pour la nuit et permet la fabrication de fromages.;;;;;;;;;;;;x;
#CHARBON DE BOIS (foret);;;;;;;;;;;;;;;x
TP_BOIS_charbon_L1;CHARBON DE BOIS : Charbonnière Improvisée;CHARBON DE BOIS : Charbonnière Improvisée;;;;;;;;;;;;x;
TP_BOIS_charbon_L2;CHARBON DE BOIS : Charbonnière Permanente;CHARBON DE BOIS : Charbonnière Permanente;;;;;;;;;;;;x;
TP_BOIS_charbon_L3;CHARBON DE BOIS : Charbonnière Organisée;CHARBON DE BOIS : Charbonnière Organisée;;;;;;;;;;;;x;
#FISH pisciculture (terres);;;;;;;;;;;;;;;x
TP_FISH_pisci_L1;FISH FARMING : River fish farming;PISCICULTURE : Élevage en Rivière;;;;;;;;;;;;x;
TP_FISH_pisci_L2;FISH FARMING : Pond fish farming;PISCICULTURE : Étang Aménagé;;;;;;;;;;;x;;
TP_FISH_pisci_L3;FISH FARMING : Fish farming installation;PISCICULTURE : Ferme Piscicole;;;;;;;;;;;;x;
#VIN;;;;;;;;;;;;;;;x
TP_chai_L1;VIN : Chai Modeste;VIN : Chai Modeste;;;;;;;;;;;;x;
TP_chai_L2;VIN : Chai Agrandi;VIN : Chai Agrandi;;;;;;;;;;;;x;
TP_chai_L3;VIN : Grand Chai;VIN : Grand Chai;;;;;;;;;;;;x;
TP_chai_L4;VIN : Chai Réputé;VIN : Chai Réputé;;;;;;;;;;;;x;
TP_chai_L5;VIN : Chai de Haute Renommée;VIN : Chai de Haute Renommée;;;;;;;;;;;;x;
#BIERE;;;;;;;;;;;;;;x;
TP_brasserie_L1;BIERE : Brasserie Modeste;BIERE : Brasserie Modeste;;;;;;;;;;;;x;
TP_brasserie_L2;BIERE : Brasserie Agrandie;BIERE : Brasserie Agrandie;;;;;;;;;;;;x;
TP_brasserie_L3;BIERE : Grande Brasserie;BIERE : Grande Brasserie;;;;;;;;;;;;x;
TP_brasserie_L4;BIERE : Brasserie Réputée;BIERE : Brasserie Réputée;;;;;;;;;;;;x;
TP_brasserie_L5;BIERE : Brasserie de Haute Renommée;BIERE : Brasserie de Haute Renommée;;;;;;;;;;;;x;
#CIDRE;;;;;;;;;;;;;;;x
TP_presse_L1;CIDRE : Pressoir;CIDRE : Pressoir;;;;;;;;;;;;x;
TP_presse_L2;CIDRE : Grande Presse;CIDRE : Grande Presse;;;;;;;;;;;;x;
TP_presse_L3;CIDRE : Cidrerie;CIDRE : Cidrerie;;;;;;;;;;;;x;
#PEAUX;;;;;;;;;;;;;;;x
CT_COMM_peaux_L1;PEAUX : Atelier du Pelletier;PEAUX : Atelier du Pelletier;;;;;;;;;;;;x;
CT_COMM_peaux_L2;PEAUX : Petite Echoppe;PEAUX : Petite Echoppe;;;;;;;;;;;;x;
CT_COMM_peaux_L3;PEAUX : Echoppe Renommée;PEAUX : Echoppe Renommée;;;;;;;;;;;;x;
#JOYAUX;;;;;;;;;;;;;;;x
CT_COMM_joyaux_L1;JOYAUX : Atelier;JOYAUX : Atelier;;;;;;;;;;;;x;
CT_COMM_joyaux_L2;JOYAUX : Petite Echoppe;JOYAUX : Petite Echoppe;;;;;;;;;;;;x;
CT_COMM_joyaux_L3;JOYAUX : Echoppe Renommée;JOYAUX : Echoppe Renommée;;;;;;;;;;;;x;
#EPICES;;;;;;;;;;;;;;;x
CT_COMM_epices_L1;EPICES : Petit Etal;EPICES : Petit Etal;;;;;;;;;;;;x;
CT_COMM_epices_L2;EPICES : Boutique;EPICES : Boutique;;;;;;;;;;;;x;
CT_COMM_epices_L3;EPICES : Marchand;EPICES : Marchand;;;;;;;;;;;;x;
#;x;x;;;;;;;;;;;;x
#;x;DEBUT AJOUT MOUCHI;;;;;;;;;;;;x
TP_AGRI_moulin_L1;;;;;;;;;;;;;;x
TP_AGRI_moulin_L1_desc;;;;;;;;;;;;;;x
TP_AGRI_moulin_L2;;;;;;;;;;;;;;x
TP_AGRI_moulin_L2_desc;;;;;;;;;;;;;;x
TP_AGRI_moulin_L3;;;;;;;;;;;;;;x
TP_AGRI_moulin_L3_desc;;;;;;;;;;;;;;x
TP_AGRI_boulangerie_L1;;;;;;;;;;;;;;x
TP_AGRI_boulangerie_L1_desc;;;;;;;;;;;;;;x
TP_AGRI_boulangerie_L2;;;;;;;;;;;;;;x
TP_AGRI_boulangerie_L2_desc;;;;;;;;;;;;;;x
TP_AGRI_boulangerie_L3;;;;;;;;;;;;;;x
TP_AGRI_boulangerie_L3_desc;;;;;;;;;;;;;;x
TP_FISH_fumoir_L1;;;;;;;;;;;;;;x
TP_FISH_fumoir_L1_desc;;;;;;;;;;;;;;x
TP_FISH_fumoir_L2;;;;;;;;;;;;;;x
TP_FISH_fumoir_L2_desc;;;;;;;;;;;;;;x
TP_FISH_fumoir_L3;;;;;;;;;;;;;;x
TP_FISH_fumoir_L3_desc;;;;;;;;;;;;;;x
TP_four_L1;;;;;;;;;;;;;;x
TP_four_L1_desc;;;;;;;;;;;;;;x
TP_four_L2;;;;;;;;;;;;;;x
TP_four_L2_desc;;;;;;;;;;;;;;x
TP_four_L3;;;;;;;;;;;;;;x
TP_four_L3_desc;;;;;;;;;;;;;;x
#;x;x;;;;;;;;;;;;x
#;x;FIN AJOUT MOUCHI;;;;;;;;;;;;x
#NIVEAU COMMERCIAL;;;;;;;;;;;;;;x;
#COMPTOIR_L1;COMMERCIAL PLACE;PLACE COMMERCIALE;;;;;;;;;;;;;x
#COMPTOIR_L1_desc;Cette ville est reliée à un itinéraire commmercial, qu'il s'agisse d'un comptoir patricien ou d'une route terrestre ou fluviale. Cette situation privilégiée permet un meilleur développement de nos infrastructures commerciales.;Cette ville est reliée à un itinéraire commmercial, qu'il s'agisse d'un comptoir patricien ou d'une route terrestre ou fluviale. Cette situation privilégiée permet un meilleur développement de nos infrastructures commerciales.;;;;;;;;;;;;;x
#COMPTOIR_L2;COMMERCIAL NODE;NOEUD DE COMMERCE;;;;;;;;;;;;;x
#COMPTOIR_L2_desc;Cette cité est située au croisement de deux itinéraires commerciaux. Il peut s'agir de comptoirs patriciens ou de routes terrestres ou fluviales. Cette situation privilégiée permet un meilleur développement de nos infrastructures commerciales.;Cette cité est située au croisement de deux itinéraires commerciaux. Il peut s'agir de comptoirs patriciens ou de routes terrestres ou fluviales. Cette situation privilégiée permet un meilleur développement de nos infrastructures commerciales.;;;;;;;;;;;;;x
#COMPTOIR_L3;COMMERCIAL CENTRE;CENTRE DE COMMERCE;;;;;;;;;;;;;x
#COMPTOIR_L3_desc;Cette cité se trouve au carrefour de pas moins de trois routes commerciales. Il peut s'agir de comptoirs patriciens ou de routes terrestres ou fluviales. Cette situation privilégiée permet un meilleur développement de nos infrastructures commerciales.;Cette cité se trouve au carrefour de pas moins de trois routes commerciales. Il peut s'agir de comptoirs patriciens ou de routes terrestres ou fluviales. Cette situation privilégiée permet un meilleur développement de nos infrastructures commerciales.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x;
